Date,Time,WaterLevel,WL,Flow
2019-02-19,00:30:00,0.5,503,280.0298542
2019-02-19,00:45:00,0.5,498,267.4326784
2019-02-19,01:00:00,0.5,498,267.4326784
2019-02-19,01:15:00,0.5,495,260.090203
2019-02-19,01:30:00,0.5,498,267.4326784
2019-02-19,01:45:00,0.49,494,257.6781207
2019-02-19,02:00:00,0.49,493,255.2835884
2019-02-19,02:15:00,0.49,490,248.2043674
2019-02-19,02:30:00,0.49,490,248.2043674
2019-02-19,02:45:00,0.49,491,250.5468038
2019-02-19,03:00:00,0.49,488,243.5709488
2019-02-19,03:15:00,0.49,487,241.2797843
2019-02-19,03:30:00,0.49,486,239.0055286
2019-02-19,03:45:00,0.48,484,234.5073825
2019-02-19,04:00:00,0.48,482,230.0757911
2019-02-19,04:15:00,0.48,482,230.0757911
2019-02-19,04:30:00,0.48,481,227.8847299
2019-02-19,04:45:00,0.48,479,223.5516319
2019-02-19,05:00:00,0.48,478,221.4094183
2019-02-19,05:15:00,0.48,477,219.2833108
2019-02-19,05:30:00,0.48,475,215.0790636
2019-02-19,05:45:00,0.47,474,213.0007494
2019-02-19,06:00:00,0.47,473,210.9381923
2019-02-19,06:15:00,0.47,474,213.0007494
2019-02-19,06:30:00,0.47,472,208.8913057
2019-02-19,06:45:00,0.47,469,202.8438082
2019-02-19,07:00:00,0.47,468,200.8587444
2019-02-19,07:15:00,0.47,470,204.8441995
2019-02-19,07:30:00,0.47,466,196.9342587
2019-02-19,07:45:00,0.47,466,196.9342587
2019-02-19,08:00:00,0.47,466,196.9342587
2019-02-19,08:15:00,0.46,464,193.0700654
2019-02-19,08:30:00,0.46,463,191.160368
2019-02-19,08:45:00,0.46,463,191.160368
2019-02-19,09:00:00,0.46,461,187.3853541
2019-02-19,09:15:00,0.46,459,183.6689602
2019-02-19,09:30:00,0.46,460,185.519871
2019-02-19,09:45:00,0.46,457,180.0105257
2019-02-19,10:00:00,0.46,458,181.8325391
2019-02-19,10:15:00,0.46,458,181.8325391
2019-02-19,10:30:00,0.46,458,181.8325391
2019-02-19,10:45:00,0.46,460,185.519871
2019-02-19,11:00:00,0.46,461,187.3853541
2019-02-19,11:15:00,0.46,460,185.519871
2019-02-19,11:30:00,0.46,464,193.0700654
2019-02-19,11:45:00,0.47,465,194.9946676
2019-02-19,12:00:00,0.47,469,202.8438082
2019-02-19,12:15:00,0.48,475,215.0790636
2019-02-19,12:30:00,0.48,477,219.2833108
2019-02-19,12:45:00,0.49,489,245.8791129
2019-02-19,13:00:00,0.5,497,264.9673885
2019-02-19,13:15:00,0.51,505,285.196831
2019-02-19,13:30:00,0.52,520,326.3726858
2019-02-19,13:45:00,0.54,543,398.3976196
2019-02-19,14:00:00,0.57,566,482.3101761
2019-02-19,14:15:00,0.61,614,701.7896407
2019-02-19,14:30:00,0.69,694,1233.899034
2019-02-19,14:45:00,0.81,806,2458.374665
2019-02-19,15:00:00,0.92,922,4567.738634
2019-02-19,15:15:00,1.06,1059,8647.800191
2019-02-19,15:30:00,1.16,1160,13157.8139
2019-02-19,15:45:00,1.26,1263,19471.78642
2019-02-19,16:00:00,1.32,1321,23946.80854
2019-02-19,16:15:00,1.34,1342,25751.7615
2019-02-19,16:30:00,1.42,1422,33625.56578
2019-02-19,16:45:00,1.46,1459,37850.2151
2019-02-19,17:00:00,1.44,1440,35631.92997
2019-02-19,17:15:00,1.43,1434,34953.00828
2019-02-19,17:30:00,1.38,1377,28995.07499
2019-02-19,17:45:00,1.39,1393,30580.20369
2019-02-19,18:00:00,1.39,1389,30177.71321
2019-02-19,18:15:00,1.33,1326,24367.27883
2019-02-19,18:30:00,1.3,1300,22242.4489
2019-02-19,18:45:00,1.28,1280,20709.0041
2019-02-19,19:00:00,1.24,1242,18024.19348
2019-02-19,19:15:00,1.23,1230,17235.6954
2019-02-19,19:30:00,1.21,1208,15860.4386
2019-02-19,19:45:00,1.15,1146,12441.91435
2019-02-19,20:00:00,1.13,1128,11566.68599
2019-02-19,20:15:00,1.09,1093,10003.19038
2019-02-19,20:30:00,1.08,1076,9306.188797
2019-02-19,20:45:00,1.02,1022,7340.811247
2019-02-19,21:00:00,1,1001,6671.138675
2019-02-19,21:15:00,0.96,964,5608.368301
2019-02-19,21:30:00,0.92,922,4567.738634
2019-02-19,21:45:00,0.88,878,3646.335558
2019-02-19,22:00:00,0.86,861,3332.218875
2019-02-19,22:15:00,0.84,836,2909.19748
2019-02-19,22:30:00,0.79,788,2215.413993
2019-02-19,22:45:00,0.78,784,2164.072604
2019-02-19,23:00:00,0.78,779,2101.211081
2019-02-19,23:15:00,0.76,760,1875.25592
2019-02-19,23:30:00,0.74,739,1648.133494
2019-02-19,23:45:00,0.72,721,1471.129616
2019-02-20,00:00:00,0.71,710,1370.527379
2019-02-20,00:15:00,0.69,694,1233.899034
2019-02-20,00:30:00,0.67,673,1071.017598
2019-02-20,00:45:00,0.68,675,1085.760912
2019-02-20,01:00:00,0.64,636,825.3693068
2019-02-20,01:15:00,0.65,652,925.4743202
2019-02-20,01:30:00,0.63,632,801.7221205
2019-02-20,01:45:00,0.64,635,819.4069853
2019-02-20,02:00:00,0.62,622,744.9203153
2019-02-20,02:15:00,0.61,611,686.1297843
2019-02-20,02:30:00,0.6,602,640.7857922
2019-02-20,02:45:00,0.6,601,635.8962184
2019-02-20,03:00:00,0.6,597,616.6292663
2019-02-20,03:15:00,0.59,586,565.9935422
2019-02-20,03:30:00,0.59,585,561.5571191
2019-02-20,03:45:00,0.58,576,522.8420997
2019-02-20,04:00:00,0.57,566,482.3101761
2019-02-20,04:15:00,0.56,561,462.9898679
2019-02-20,04:30:00,0.56,563,470.6438396
2019-02-20,04:45:00,0.56,555,440.6111574
2019-02-20,05:00:00,0.55,549,419.0883804
2019-02-20,05:15:00,0.55,548,415.5827812
2019-02-20,05:30:00,0.54,544,401.7893033
2019-02-20,05:45:00,0.54,541,391.681518
2019-02-20,06:00:00,0.54,539,385.0543879
2019-02-20,06:15:00,0.53,534,368.870214
2019-02-20,06:30:00,0.53,530,356.3105172
2019-02-20,06:45:00,0.53,528,350.1575821
2019-02-20,07:00:00,0.53,525,341.0844925
2019-02-20,07:15:00,0.53,525,341.0844925
2019-02-20,07:30:00,0.52,522,332.1965177
2019-02-20,07:45:00,0.52,519,323.4909122
2019-02-20,08:00:00,0.52,515,312.1624259
2019-02-20,08:15:00,0.52,515,312.1624259
2019-02-20,08:30:00,0.51,512,303.8718138
2019-02-20,08:45:00,0.51,508,293.0869409
2019-02-20,09:00:00,0.51,510,298.4412356
2019-02-20,09:15:00,0.51,507,290.4381567
2019-02-20,09:30:00,0.5,502,277.4740073
2019-02-20,09:45:00,0.5,501,274.936461
2019-02-20,10:00:00,0.5,501,274.936461
2019-02-20,10:15:00,0.5,500,272.4171205
2019-02-20,10:30:00,0.5,498,267.4326784
2019-02-20,10:45:00,0.5,498,267.4326784
2019-02-20,11:00:00,0.49,494,257.6781207
2019-02-20,11:15:00,0.5,495,260.090203
2019-02-20,11:30:00,0.49,491,250.5468038
2019-02-20,11:45:00,0.49,490,248.2043674
2019-02-20,12:00:00,0.49,489,245.8791129
2019-02-20,12:15:00,0.49,489,245.8791129
2019-02-20,12:30:00,0.49,488,243.5709488
2019-02-20,12:45:00,0.49,485,236.7480914
2019-02-20,13:00:00,0.48,481,227.8847299
2019-02-20,13:15:00,0.49,485,236.7480914
2019-02-20,13:30:00,0.48,481,227.8847299
2019-02-20,13:45:00,0.48,480,225.7100397
2019-02-20,14:00:00,0.48,477,219.2833108
2019-02-20,14:15:00,0.48,481,227.8847299
2019-02-20,14:30:00,0.48,480,225.7100397
2019-02-20,14:45:00,0.48,476,217.1732217
2019-02-20,15:00:00,0.48,476,217.1732217
2019-02-20,15:15:00,0.47,471,206.8600034
2019-02-20,15:30:00,0.47,474,213.0007494
2019-02-20,15:45:00,0.47,472,208.8913057
2019-02-20,16:00:00,0.47,472,208.8913057
2019-02-20,16:15:00,0.47,469,202.8438082
2019-02-20,16:30:00,0.47,469,202.8438082
2019-02-20,16:45:00,0.47,468,200.8587444
2019-02-20,17:00:00,0.47,468,200.8587444
2019-02-20,17:15:00,0.47,466,196.9342587
2019-02-20,17:30:00,0.47,466,196.9342587
2019-02-20,17:45:00,0.46,464,193.0700654
2019-02-20,18:00:00,0.46,462,189.2654921
2019-02-20,18:15:00,0.46,462,189.2654921
2019-02-20,18:30:00,0.46,462,189.2654921
2019-02-20,18:45:00,0.46,460,185.519871
2019-02-20,19:00:00,0.46,458,181.8325391
2019-02-20,19:15:00,0.46,457,180.0105257
2019-02-20,19:30:00,0.46,459,183.6689602
2019-02-20,19:45:00,0.46,458,181.8325391
2019-02-20,20:00:00,0.46,455,176.4093944
2019-02-20,20:15:00,0.46,456,178.202838
2019-02-20,20:30:00,0.45,454,174.6301136
2019-02-20,20:45:00,0.45,454,174.6301136
2019-02-20,21:00:00,0.45,454,174.6301136
2019-02-20,21:15:00,0.45,454,174.6301136
2019-02-20,21:30:00,0.45,453,172.8649146
2019-02-20,21:45:00,0.45,454,174.6301136
2019-02-20,22:00:00,0.46,455,176.4093944
2019-02-20,22:15:00,0.45,454,174.6301136
2019-02-20,22:30:00,0.46,456,178.202838
2019-02-20,22:45:00,0.46,455,176.4093944
2019-02-20,23:00:00,0.45,453,172.8649146
2019-02-20,23:15:00,0.46,455,176.4093944
2019-02-20,23:30:00,0.46,456,178.202838
2019-02-20,23:45:00,0.46,457,180.0105257
2019-02-21,00:00:00,0.46,459,183.6689602
2019-02-21,00:15:00,0.46,461,187.3853541
2019-02-21,00:30:00,0.46,464,193.0700654
2019-02-21,00:45:00,0.46,464,193.0700654
2019-02-21,01:00:00,0.46,462,189.2654921
2019-02-21,01:15:00,0.46,463,191.160368
2019-02-21,01:30:00,0.47,466,196.9342587
2019-02-21,01:45:00,0.47,466,196.9342587
2019-02-21,02:00:00,0.47,467,198.8889228
2019-02-21,02:15:00,0.47,466,196.9342587
2019-02-21,02:30:00,0.47,468,200.8587444
2019-02-21,02:45:00,0.47,468,200.8587444
2019-02-21,03:00:00,0.47,467,198.8889228
2019-02-21,03:15:00,0.47,466,196.9342587
2019-02-21,03:30:00,0.47,468,200.8587444
2019-02-21,03:45:00,0.47,467,198.8889228
2019-02-21,04:00:00,0.47,468,200.8587444
2019-02-21,04:15:00,0.47,466,196.9342587
2019-02-21,04:30:00,0.47,467,198.8889228
2019-02-21,04:45:00,0.47,466,196.9342587
2019-02-21,05:00:00,0.46,464,193.0700654
2019-02-21,05:15:00,0.46,462,189.2654921
2019-02-21,05:30:00,0.46,463,191.160368
2019-02-21,05:45:00,0.46,463,191.160368
2019-02-21,06:00:00,0.46,462,189.2654921
2019-02-21,06:15:00,0.46,463,191.160368
2019-02-21,06:30:00,0.46,462,189.2654921
2019-02-21,06:45:00,0.46,460,185.519871
2019-02-21,07:00:00,0.46,460,185.519871
2019-02-21,07:15:00,0.46,458,181.8325391
2019-02-21,07:30:00,0.46,458,181.8325391
2019-02-21,07:45:00,0.46,459,183.6689602
2019-02-21,08:00:00,0.46,457,180.0105257
2019-02-21,08:15:00,0.46,456,178.202838
2019-02-21,08:30:00,0.46,455,176.4093944
2019-02-21,08:45:00,0.46,455,176.4093944
2019-02-21,09:00:00,0.45,453,172.8649146
2019-02-21,09:15:00,0.46,456,178.202838
2019-02-21,09:30:00,0.45,454,174.6301136
2019-02-21,09:45:00,0.45,453,172.8649146
2019-02-21,10:00:00,0.45,453,172.8649146
2019-02-21,10:15:00,0.45,451,169.3764394
2019-02-21,10:30:00,0.45,450,167.6530026
2019-02-21,10:45:00,0.45,450,167.6530026
2019-02-21,11:00:00,0.45,449,165.9433264
2019-02-21,11:15:00,0.45,449,165.9433264
2019-02-21,11:30:00,0.45,448,164.2473312
2019-02-21,11:45:00,0.45,448,164.2473312
2019-02-21,12:00:00,0.45,449,165.9433264
2019-02-21,12:15:00,0.45,448,164.2473312
2019-02-21,12:30:00,0.45,447,162.5649378
2019-02-21,12:45:00,0.45,447,162.5649378
2019-02-21,13:00:00,0.45,445,159.2406401
2019-02-21,13:15:00,0.44,444,157.5985787
2019-02-21,13:30:00,0.45,445,159.2406401
2019-02-21,13:45:00,0.44,444,157.5985787
2019-02-21,14:00:00,0.44,443,155.9698046
2019-02-21,14:15:00,0.44,443,155.9698046
2019-02-21,14:30:00,0.44,443,155.9698046
2019-02-21,14:45:00,0.44,441,152.7518072
2019-02-21,15:00:00,0.44,441,152.7518072
2019-02-21,15:15:00,0.44,442,154.35424
2019-02-21,15:30:00,0.44,441,152.7518072
2019-02-21,15:45:00,0.44,439,149.5860281
2019-02-21,16:00:00,0.44,438,148.0225279
2019-02-21,16:15:00,0.44,440,151.1624289
2019-02-21,16:30:00,0.44,439,149.5860281
2019-02-21,16:45:00,0.44,438,148.0225279
2019-02-21,17:00:00,0.44,437,146.471852
2019-02-21,17:15:00,0.44,436,144.933924
2019-02-21,17:30:00,0.44,436,144.933924
2019-02-21,17:45:00,0.44,436,144.933924
2019-02-21,18:00:00,0.43,434,141.8960087
2019-02-21,18:15:00,0.43,434,141.8960087
2019-02-21,18:30:00,0.43,431,137.4328569
2019-02-21,18:45:00,0.43,433,140.3958704
2019-02-21,19:00:00,0.43,432,138.9081781
2019-02-21,19:15:00,0.43,431,137.4328569
2019-02-21,19:30:00,0.43,432,138.9081781
2019-02-21,19:45:00,0.43,431,137.4328569
2019-02-21,20:00:00,0.43,430,135.9698324
2019-02-21,20:15:00,0.43,430,135.9698324
2019-02-21,20:30:00,0.43,429,134.5190303
2019-02-21,20:45:00,0.43,430,135.9698324
2019-02-21,21:00:00,0.43,429,134.5190303
2019-02-21,21:15:00,0.43,428,133.0803766
2019-02-21,21:30:00,0.43,427,131.6537977
2019-02-21,21:45:00,0.43,427,131.6537977
2019-02-21,22:00:00,0.43,429,134.5190303
2019-02-21,22:15:00,0.42,424,127.4457765
2019-02-21,22:30:00,0.43,426,130.2392201
2019-02-21,22:45:00,0.42,424,127.4457765
2019-02-21,23:00:00,0.43,425,128.8365706
2019-02-21,23:15:00,0.43,425,128.8365706
2019-02-21,23:30:00,0.43,425,128.8365706
2019-02-21,23:45:00,0.42,424,127.4457765
2019-02-22,00:00:00,0.42,423,126.066765
2019-02-22,00:15:00,0.43,425,128.8365706
2019-02-22,00:30:00,0.42,423,126.066765
2019-02-22,00:45:00,0.42,422,124.6994639
2019-02-22,01:00:00,0.42,422,124.6994639
2019-02-22,01:15:00,0.42,421,123.3438012
2019-02-22,01:30:00,0.42,421,123.3438012
2019-02-22,01:45:00,0.42,421,123.3438012
2019-02-22,02:00:00,0.42,420,121.999705
2019-02-22,02:15:00,0.42,421,123.3438012
2019-02-22,02:30:00,0.42,421,123.3438012
2019-02-22,02:45:00,0.42,420,121.999705
2019-02-22,03:00:00,0.42,421,123.3438012
2019-02-22,03:15:00,0.42,421,123.3438012
2019-02-22,03:30:00,0.42,422,124.6994639
2019-02-22,03:45:00,0.42,421,123.3438012
2019-02-22,04:00:00,0.42,420,121.999705
2019-02-22,04:15:00,0.42,421,123.3438012
2019-02-22,04:30:00,0.42,421,123.3438012
2019-02-22,04:45:00,0.42,420,121.999705
2019-02-22,05:00:00,0.42,420,121.999705
2019-02-22,05:15:00,0.42,420,121.999705
2019-02-22,05:30:00,0.42,421,123.3438012
2019-02-22,05:45:00,0.42,421,123.3438012
2019-02-22,06:00:00,0.42,420,121.999705
2019-02-22,06:15:00,0.42,420,121.999705
2019-02-22,06:30:00,0.42,420,121.999705
2019-02-22,06:45:00,0.42,419,120.6671039
2019-02-22,07:00:00,0.42,419,120.6671039
2019-02-22,07:15:00,0.42,420,121.999705
2019-02-22,07:30:00,0.42,419,120.6671039
2019-02-22,07:45:00,0.42,420,121.999705
2019-02-22,08:00:00,0.42,418,119.3459266
2019-02-22,08:15:00,0.42,420,121.999705
2019-02-22,08:30:00,0.42,420,121.999705
2019-02-22,08:45:00,0.42,418,119.3459266
2019-02-22,09:00:00,0.42,418,119.3459266
2019-02-22,09:15:00,0.42,418,119.3459266
2019-02-22,09:30:00,0.42,418,119.3459266
2019-02-22,09:45:00,0.42,418,119.3459266
2019-02-22,10:00:00,0.42,417,118.0361022
2019-02-22,10:15:00,0.42,418,119.3459266
2019-02-22,10:30:00,0.42,417,118.0361022
2019-02-22,10:45:00,0.42,418,119.3459266
2019-02-22,11:00:00,0.42,415,115.4502296
2019-02-22,11:15:00,0.42,417,118.0361022
2019-02-22,11:30:00,0.42,415,115.4502296
2019-02-22,11:45:00,0.42,417,118.0361022
2019-02-22,12:00:00,0.42,417,118.0361022
2019-02-22,12:15:00,0.42,416,116.73756
2019-02-22,12:30:00,0.42,416,116.73756
2019-02-22,12:45:00,0.42,415,115.4502296
2019-02-22,13:00:00,0.42,415,115.4502296
2019-02-22,13:15:00,0.41,414,114.1740408
2019-02-22,13:30:00,0.41,414,114.1740408
2019-02-22,13:45:00,0.42,415,115.4502296
2019-02-22,14:00:00,0.42,415,115.4502296
2019-02-22,14:15:00,0.41,414,114.1740408
2019-02-22,14:30:00,0.42,415,115.4502296
2019-02-22,14:45:00,0.41,414,114.1740408
2019-02-22,15:00:00,0.41,412,111.654809
2019-02-22,15:15:00,0.41,412,111.654809
2019-02-22,15:30:00,0.41,412,111.654809
2019-02-22,15:45:00,0.41,412,111.654809
2019-02-22,16:00:00,0.41,411,110.4116271
2019-02-22,16:15:00,0.41,412,111.654809
2019-02-22,16:30:00,0.41,412,111.654809
2019-02-22,16:45:00,0.41,412,111.654809
2019-02-22,17:00:00,0.41,412,111.654809
2019-02-22,17:15:00,0.41,412,111.654809
2019-02-22,17:30:00,0.41,411,110.4116271
2019-02-22,17:45:00,0.41,410,109.179309
2019-02-22,18:00:00,0.41,410,109.179309
2019-02-22,18:15:00,0.41,411,110.4116271
2019-02-22,18:30:00,0.41,409,107.957786
2019-02-22,18:45:00,0.41,410,109.179309
2019-02-22,19:00:00,0.41,409,107.957786
2019-02-22,19:15:00,0.41,410,109.179309
2019-02-22,19:30:00,0.41,409,107.957786
2019-02-22,19:45:00,0.41,410,109.179309
2019-02-22,20:00:00,0.41,409,107.957786
2019-02-22,20:15:00,0.41,408,106.7469894
2019-02-22,20:30:00,0.41,407,105.5468511
2019-02-22,20:45:00,0.41,408,106.7469894
2019-02-22,21:00:00,0.41,407,105.5468511
2019-02-22,21:15:00,0.41,408,106.7469894
2019-02-22,21:30:00,0.41,408,106.7469894
2019-02-22,21:45:00,0.41,406,104.3573031
2019-02-22,22:00:00,0.41,407,105.5468511
2019-02-22,22:15:00,0.41,406,104.3573031
2019-02-22,22:30:00,0.41,405,103.1782777
2019-02-22,22:45:00,0.41,405,103.1782777
2019-02-22,23:00:00,0.41,406,104.3573031
2019-02-22,23:15:00,0.41,405,103.1782777
2019-02-22,23:30:00,0.41,406,104.3573031
2019-02-22,23:45:00,0.41,405,103.1782777
2019-02-23,00:00:00,0.4,404,102.0097073
2019-02-23,00:15:00,0.4,404,102.0097073
2019-02-23,00:30:00,0.41,405,103.1782777
2019-02-23,00:45:00,0.4,404,102.0097073
2019-02-23,01:00:00,0.4,403,100.851525
2019-02-23,01:15:00,0.4,404,102.0097073
2019-02-23,01:30:00,0.4,403,100.851525
2019-02-23,01:45:00,0.4,403,100.851525
2019-02-23,02:00:00,0.4,404,102.0097073
2019-02-23,02:15:00,0.4,402,99.70366366
2019-02-23,02:30:00,0.4,403,100.851525
2019-02-23,02:45:00,0.4,403,100.851525
2019-02-23,03:00:00,0.4,402,99.70366366
2019-02-23,03:15:00,0.4,401,98.56605674
2019-02-23,03:30:00,0.4,402,99.70366366
2019-02-23,03:45:00,0.4,401,98.56605674
2019-02-23,04:00:00,0.4,401,98.56605674
2019-02-23,04:15:00,0.4,401,98.56605674
2019-02-23,04:30:00,0.4,402,99.70366366
2019-02-23,04:45:00,0.4,401,98.56605674
2019-02-23,05:00:00,0.4,401,98.56605674
2019-02-23,05:15:00,0.4,401,98.56605674
2019-02-23,05:30:00,0.4,400,97.43863784
2019-02-23,05:45:00,0.4,401,98.56605674
2019-02-23,06:00:00,0.4,400,97.43863784
2019-02-23,06:15:00,0.4,401,98.56605674
2019-02-23,06:30:00,0.4,401,98.56605674
2019-02-23,06:45:00,0.4,400,97.43863784
2019-02-23,07:00:00,0.4,400,97.43863784
2019-02-23,07:15:00,0.4,401,98.56605674
2019-02-23,07:30:00,0.4,400,97.43863784
2019-02-23,07:45:00,0.4,401,98.56605674
2019-02-23,08:00:00,0.4,400,97.43863784
2019-02-23,08:15:00,0.4,400,97.43863784
2019-02-23,08:30:00,0.4,401,98.56605674
2019-02-23,08:45:00,0.4,401,98.56605674
2019-02-23,09:00:00,0.4,400,97.43863784
2019-02-23,09:15:00,0.4,400,97.43863784
2019-02-23,09:30:00,0.4,399,96.32134085
2019-02-23,09:45:00,0.4,400,97.43863784
2019-02-23,10:00:00,0.4,400,97.43863784
2019-02-23,10:15:00,0.4,400,97.43863784
2019-02-23,10:30:00,0.4,400,97.43863784
2019-02-23,10:45:00,0.4,399,96.32134085
2019-02-23,11:00:00,0.4,400,97.43863784
2019-02-23,11:15:00,0.4,399,96.32134085
2019-02-23,11:30:00,0.4,400,97.43863784
2019-02-23,11:45:00,0.4,399,96.32134085
2019-02-23,12:00:00,0.4,399,96.32134085
2019-02-23,12:15:00,0.4,399,96.32134085
2019-02-23,12:30:00,0.4,399,96.32134085
2019-02-23,12:45:00,0.4,398,95.21409992
2019-02-23,13:00:00,0.4,398,95.21409992
2019-02-23,13:15:00,0.4,399,96.32134085
2019-02-23,13:30:00,0.4,398,95.21409992
2019-02-23,13:45:00,0.4,397,94.11684946
2019-02-23,14:00:00,0.4,398,95.21409992
2019-02-23,14:15:00,0.4,397,94.11684946
2019-02-23,14:30:00,0.4,398,95.21409992
2019-02-23,14:45:00,0.4,397,94.11684946
2019-02-23,15:00:00,0.4,396,93.02952417
2019-02-23,15:15:00,0.4,396,93.02952417
2019-02-23,15:30:00,0.4,397,94.11684946
2019-02-23,15:45:00,0.4,396,93.02952417
2019-02-23,16:00:00,0.4,396,93.02952417
2019-02-23,16:15:00,0.4,396,93.02952417
2019-02-23,16:30:00,0.4,396,93.02952417
2019-02-23,16:45:00,0.4,395,91.95205899
2019-02-23,17:00:00,0.39,394,90.88438912
2019-02-23,17:15:00,0.39,394,90.88438912
2019-02-23,17:30:00,0.39,394,90.88438912
2019-02-23,17:45:00,0.39,394,90.88438912
2019-02-23,18:00:00,0.39,394,90.88438912
2019-02-23,18:15:00,0.39,394,90.88438912
2019-02-23,18:30:00,0.39,393,89.82645004
2019-02-23,18:45:00,0.39,393,89.82645004
2019-02-23,19:00:00,0.39,392,88.77817748
2019-02-23,19:15:00,0.39,393,89.82645004
2019-02-23,19:30:00,0.39,392,88.77817748
2019-02-23,19:45:00,0.39,392,88.77817748
2019-02-23,20:00:00,0.39,392,88.77817748
2019-02-23,20:15:00,0.39,392,88.77817748
2019-02-23,20:30:00,0.39,392,88.77817748
2019-02-23,20:45:00,0.39,392,88.77817748
2019-02-23,21:00:00,0.39,392,88.77817748
2019-02-23,21:15:00,0.39,390,86.71037619
2019-02-23,21:30:00,0.39,391,87.73950745
2019-02-23,21:45:00,0.39,391,87.73950745
2019-02-23,22:00:00,0.39,391,87.73950745
2019-02-23,22:15:00,0.39,390,86.71037619
2019-02-23,22:30:00,0.39,390,86.71037619
2019-02-23,22:45:00,0.39,391,87.73950745
2019-02-23,23:00:00,0.39,390,86.71037619
2019-02-23,23:15:00,0.39,390,86.71037619
2019-02-23,23:30:00,0.39,390,86.71037619
2019-02-23,23:45:00,0.39,389,85.69072024
2019-02-24,00:00:00,0.39,390,86.71037619
2019-02-24,00:15:00,0.39,389,85.69072024
2019-02-24,00:30:00,0.39,390,86.71037619
2019-02-24,00:45:00,0.39,389,85.69072024
2019-02-24,01:00:00,0.39,389,85.69072024
2019-02-24,01:15:00,0.39,390,86.71037619
2019-02-24,01:30:00,0.39,389,85.69072024
2019-02-24,01:45:00,0.39,389,85.69072024
2019-02-24,02:00:00,0.39,389,85.69072024
2019-02-24,02:15:00,0.39,389,85.69072024
2019-02-24,02:30:00,0.39,389,85.69072024
2019-02-24,02:45:00,0.39,389,85.69072024
2019-02-24,03:00:00,0.39,389,85.69072024
2019-02-24,03:15:00,0.39,388,84.68047637
2019-02-24,03:30:00,0.39,388,84.68047637
2019-02-24,03:45:00,0.39,388,84.68047637
2019-02-24,04:00:00,0.39,388,84.68047637
2019-02-24,04:15:00,0.39,388,84.68047637
2019-02-24,04:30:00,0.39,387,83.67958164
2019-02-24,04:45:00,0.39,388,84.68047637
2019-02-24,05:00:00,0.39,387,83.67958164
2019-02-24,05:15:00,0.39,387,83.67958164
2019-02-24,05:30:00,0.39,387,83.67958164
2019-02-24,05:45:00,0.39,388,84.68047637
2019-02-24,06:00:00,0.39,387,83.67958164
2019-02-24,06:15:00,0.39,387,83.67958164
2019-02-24,06:30:00,0.39,387,83.67958164
2019-02-24,06:45:00,0.39,387,83.67958164
2019-02-24,07:00:00,0.39,387,83.67958164
2019-02-24,07:15:00,0.39,387,83.67958164
2019-02-24,07:30:00,0.39,386,82.68797333
2019-02-24,07:45:00,0.39,387,83.67958164
2019-02-24,08:00:00,0.39,386,82.68797333
2019-02-24,08:15:00,0.39,387,83.67958164
2019-02-24,08:30:00,0.39,387,83.67958164
2019-02-24,08:45:00,0.39,386,82.68797333
2019-02-24,09:00:00,0.39,385,81.70558901
2019-02-24,09:15:00,0.39,386,82.68797333
2019-02-24,09:30:00,0.39,385,81.70558901
2019-02-24,09:45:00,0.39,385,81.70558901
2019-02-24,10:00:00,0.39,386,82.68797333
2019-02-24,10:15:00,0.39,386,82.68797333
2019-02-24,10:30:00,0.39,385,81.70558901
2019-02-24,10:45:00,0.39,385,81.70558901
2019-02-24,11:00:00,0.39,386,82.68797333
2019-02-24,11:15:00,0.39,385,81.70558901
2019-02-24,11:30:00,0.39,385,81.70558901
2019-02-24,11:45:00,0.39,385,81.70558901
2019-02-24,12:00:00,0.39,386,82.68797333
2019-02-24,12:15:00,0.39,386,82.68797333
2019-02-24,12:30:00,0.39,385,81.70558901
2019-02-24,12:45:00,0.38,384,80.73236651
2019-02-24,13:00:00,0.38,384,80.73236651
2019-02-24,13:15:00,0.39,385,81.70558901
2019-02-24,13:30:00,0.39,385,81.70558901
2019-02-24,13:45:00,0.39,385,81.70558901
2019-02-24,14:00:00,0.38,384,80.73236651
2019-02-24,14:15:00,0.38,384,80.73236651
2019-02-24,14:30:00,0.39,385,81.70558901
2019-02-24,14:45:00,0.39,385,81.70558901
2019-02-24,15:00:00,0.39,385,81.70558901
2019-02-24,15:15:00,0.38,384,80.73236651
2019-02-24,15:30:00,0.38,384,80.73236651
2019-02-24,15:45:00,0.39,385,81.70558901
2019-02-24,16:00:00,0.39,385,81.70558901
2019-02-24,16:15:00,0.39,386,82.68797333
2019-02-24,16:30:00,0.38,384,80.73236651
2019-02-24,16:45:00,0.39,385,81.70558901
2019-02-24,17:00:00,0.39,386,82.68797333
2019-02-24,17:15:00,0.39,386,82.68797333
2019-02-24,17:30:00,0.39,386,82.68797333
2019-02-24,17:45:00,0.39,387,83.67958164
2019-02-24,18:00:00,0.39,386,82.68797333
2019-02-24,18:15:00,0.39,387,83.67958164
2019-02-24,18:30:00,0.39,388,84.68047637
2019-02-24,18:45:00,0.39,387,83.67958164
2019-02-24,19:00:00,0.39,388,84.68047637
2019-02-24,19:15:00,0.39,388,84.68047637
2019-02-24,19:30:00,0.39,387,83.67958164
2019-02-24,19:45:00,0.39,387,83.67958164
2019-02-24,20:00:00,0.39,389,85.69072024
2019-02-24,20:15:00,0.39,389,85.69072024
2019-02-24,20:30:00,0.39,389,85.69072024
